type	name	value	zone	address	bytes	access	other
Factory	WTIMER5TAMR	0xcdcdcdcd	Memory	0x4004f004	4	readWrite	strong	
Factory	WTIMER5TBMR	0xcdcdcdcd	Memory	0x4004f008	4	readWrite	strong	
Factory	WTIMER5CTL	0xcdcdcdcd	Memory	0x4004f00c	4	readWrite	strong	
Factory	WTIMER5SYNC	0xcdcdcdcd	Memory	0x4004f010	4	readWrite	strong	
Factory	WTIMER5IMR	0xcdcdcdcd	Memory	0x4004f018	4	readWrite	strong	
Factory	WTIMER5RIS	0xcdcdcdcd	Memory	0x4004f01c	4	readWrite	strong	
Factory	WTIMER5MIS	0xcdcdcdcd	Memory	0x4004f020	4	readWrite	strong	
Factory	WTIMER5ICR	0xcdcdcdcd	Memory	0x4004f024	4	writeOnly	strong	
Factory	WTIMER5TAILR	0xcdcdcdcd	Memory	0x4004f028	4	readWrite	strong	
Factory	WTIMER5TBILR	0xcdcdcdcd	Memory	0x4004f02c	4	readWrite	strong	
Factory	WTIMER5TAMATCHR	0xcdcdcdcd	Memory	0x4004f030	4	readWrite	strong	
Factory	WTIMER5TBMATCHR	0xcdcdcdcd	Memory	0x4004f034	4	readWrite	strong	
Factory	WTIMER5TAPR	0xcdcdcdcd	Memory	0x4004f038	4	readWrite	strong	
Factory	WTIMER5TBPR	0xcdcdcdcd	Memory	0x4004f03c	4	readWrite	strong	
Factory	WTIMER5TAPMR	0xcdcdcdcd	Memory	0x4004f040	4	readWrite	strong	
Factory	WTIMER5TBPMR	0xcdcdcdcd	Memory	0x4004f044	4	readWrite	strong	
Factory	WTIMER5TAR	0xcdcdcdcd	Memory	0x4004f048	4	readWrite	strong	
Factory	WTIMER5TBR	0xcdcdcdcd	Memory	0x4004f04c	4	readWrite	strong	
Factory	WTIMER5TAV	0xcdcdcdcd	Memory	0x4004f050	4	readWrite	strong	
Factory	WTIMER5TBV	0xcdcdcdcd	Memory	0x4004f054	4	readWrite	strong	
Factory	WTIMER5RTCPD	0xcdcdcdcd	Memory	0x4004f058	4	readWrite	strong	
Factory	WTIMER5TAPS	0xcdcdcdcd	Memory	0x4004f05c	4	readWrite	strong	
Factory	WTIMER5TBPS	0xcdcdcdcd	Memory	0x4004f060	4	readWrite	strong	
Factory	WTIMER5TAPV	0xcdcdcdcd	Memory	0x4004f064	4	readWrite	strong	
Factory	WTIMER5TBPV	0xcdcdcdcd	Memory	0x4004f068	4	readWrite	strong	
Factory	WTIMER5PP	0xcdcdcdcd	Memory	0x4004ffc0	4	readWrite	strong	
Factory	USB0_USB0FADDR	0xcd	Memory	0x40050000	1	readWrite	strong	
Factory	USB0_USB0POWER	0xcd	Memory	0x40050001	1	readWrite	strong	
Factory	USB0_USB0TXIS	0xcdcd	Memory	0x40050002	2	readWrite	strong	
Factory	USB0_USB0RXIS	0xcdcd	Memory	0x40050004	2	readWrite	strong	
Factory	USB0_USB0TXIE	0xcdcd	Memory	0x40050006	2	readWrite	strong	
Factory	USB0_USB0RXIE	0xcdcd	Memory	0x40050008	2	readWrite	strong	
Factory	USB0_USB0IS	0xcd	Memory	0x4005000a	1	readWrite	strong	
Factory	USB0_USB0USB0IS_conflict1_USB0_ALT	0xcd	Memory	0x4005000a	1	readWrite	strong	
Factory	USB0_USB0IE	0xcd	Memory	0x4005000b	1	readWrite	strong	
Factory	USB0_USB0USB0IE_conflict2_USB0_ALT	0xcd	Memory	0x4005000b	1	readWrite	strong	
Factory	USB0_USB0FRAME	0xcdcd	Memory	0x4005000c	2	readWrite	strong	
Factory	USB0_USB0EPIDX	0xcd	Memory	0x4005000e	1	readWrite	strong	
Factory	USB0_USB0TEST	0xcd	Memory	0x4005000f	1	readWrite	strong	
Factory	USB0_USB0FIFO0	0xcdcdcdcd	Memory	0x40050020	4	readWrite	strong	
Factory	USB0_USB0FIFO1	0xcdcdcdcd	Memory	0x40050024	4	readWrite	strong	
Factory	USB0_USB0FIFO2	0xcdcdcdcd	Memory	0x40050028	4	readWrite	strong	
Factory	USB0_USB0FIFO3	0xcdcdcdcd	Memory	0x4005002c	4	readWrite	strong	
Factory	USB0_USB0FIFO4	0xcdcdcdcd	Memory	0x40050030	4	readWrite	strong	
Factory	USB0_USB0FIFO5	0xcdcdcdcd	Memory	0x40050034	4	readWrite	strong	
Factory	USB0_USB0FIFO6	0xcdcdcdcd	Memory	0x40050038	4	readWrite	strong	
Factory	USB0_USB0FIFO7	0xcdcdcdcd	Memory	0x4005003c	4	readWrite	strong	
Factory	USB0_USB0DEVCTL	0xcd	Memory	0x40050060	1	readWrite	strong	
Factory	USB0_USB0TXFIFOSZ	0xcd	Memory	0x40050062	1	readWrite	strong	
Factory	USB0_USB0RXFIFOSZ	0xcd	Memory	0x40050063	1	readWrite	strong	
Factory	USB0_USB0TXFIFOADD	0xcdcd	Memory	0x40050064	2	readWrite	strong	
Factory	USB0_USB0RXFIFOADD	0xcdcd	Memory	0x40050066	2	readWrite	strong	
Factory	USB0_USB0CONTIM	0xcd	Memory	0x4005007a	1	readWrite	strong	
Factory	USB0_USB0VPLEN	0xcd	Memory	0x4005007b	1	readWrite	strong	
Factory	USB0_USB0FSEOF	0xcd	Memory	0x4005007d	1	readWrite	strong	
Factory	USB0_USB0LSEOF	0xcd	Memory	0x4005007e	1	readWrite	strong	
Factory	USB0_USB0TXFUNCADDR0	0xcd	Memory	0x40050080	1	readWrite	strong	
Factory	USB0_USB0TXHUBADDR0	0xcd	Memory	0x40050082	1	readWrite	strong	
Factory	USB0_USB0TXHUBPORT0	0xcd	Memory	0x40050083	1	readWrite	strong	
Factory	USB0_USB0TXFUNCADDR1	0xcd	Memory	0x40050088	1	readWrite	strong	
Factory	USB0_USB0TXHUBADDR1	0xcd	Memory	0x4005008a	1	readWrite	strong	
Factory	USB0_USB0TXHUBPORT1	0xcd	Memory	0x4005008b	1	readWrite	strong	
Factory	USB0_USB0RXFUNCADDR1	0xcd	Memory	0x4005008c	1	readWrite	strong	
Factory	USB0_USB0RXHUBADDR1	0xcd	Memory	0x4005008e	1	readWrite	strong	
Factory	USB0_USB0RXHUBPORT1	0xcd	Memory	0x4005008f	1	readWrite	strong	
Factory	USB0_USB0TXFUNCADDR2	0xcd	Memory	0x40050090	1	readWrite	strong	
Factory	USB0_USB0TXHUBADDR2	0xcd	Memory	0x40050092	1	readWrite	strong	
Factory	USB0_USB0TXHUBPORT2	0xcd	Memory	0x40050093	1	readWrite	strong	
Factory	USB0_USB0RXFUNCADDR2	0xcd	Memory	0x40050094	1	readWrite	strong	
Factory	USB0_USB0RXHUBADDR2	0xcd	Memory	0x40050096	1	readWrite	strong	
Factory	USB0_USB0RXHUBPORT2	0xcd	Memory	0x40050097	1	readWrite	strong	
Factory	USB0_USB0TXFUNCADDR3	0xcd	Memory	0x40050098	1	readWrite	strong	
Factory	USB0_USB0TXHUBADDR3	0xcd	Memory	0x4005009a	1	readWrite	strong	
Factory	USB0_USB0TXHUBPORT3	0xcd	Memory	0x4005009b	1	readWrite	strong	
Factory	USB0_USB0RXFUNCADDR3	0xcd	Memory	0x4005009c	1	readWrite	strong	
Factory	USB0_USB0RXHUBADDR3	0xcd	Memory	0x4005009e	1	readWrite	strong	
Factory	USB0_USB0RXHUBPORT3	0xcd	Memory	0x4005009f	1	readWrite	strong	
Factory	USB0_USB0TXFUNCADDR4	0xcd	Memory	0x400500a0	1	readWrite	strong	
Factory	USB0_USB0TXHUBADDR4	0xcd	Memory	0x400500a2	1	readWrite	strong	
Factory	USB0_USB0TXHUBPORT4	0xcd	Memory	0x400500a3	1	readWrite	strong	
Factory	USB0_USB0RXFUNCADDR4	0xcd	Memory	0x400500a4	1	readWrite	strong	
Factory	USB0_USB0RXHUBADDR4	0xcd	Memory	0x400500a6	1	readWrite	strong	
Factory	USB0_USB0RXHUBPORT4	0xcd	Memory	0x400500a7	1	readWrite	strong	
Factory	USB0_USB0TXFUNCADDR5	0xcd	Memory	0x400500a8	1	readWrite	strong	
Factory	USB0_USB0TXHUBADDR5	0xcd	Memory	0x400500aa	1	readWrite	strong	
Factory	USB0_USB0TXHUBPORT5	0xcd	Memory	0x400500ab	1	readWrite	strong	
Factory	USB0_USB0RXFUNCADDR5	0xcd	Memory	0x400500ac	1	readWrite	strong	
Factory	USB0_USB0RXHUBADDR5	0xcd	Memory	0x400500ae	1	readWrite	strong	
Factory	USB0_USB0RXHUBPORT5	0xcd	Memory	0x400500af	1	readWrite	strong	
Factory	USB0_USB0TXFUNCADDR6	0xcd	Memory	0x400500b0	1	readWrite	strong	
Factory	USB0_USB0TXHUBADDR6	0xcd	Memory	0x400500b2	1	readWrite	strong	
Factory	USB0_USB0TXHUBPORT6	0xcd	Memory	0x400500b3	1	readWrite	strong	
Factory	USB0_USB0RXFUNCADDR6	0xcd	Memory	0x400500b4	1	readWrite	strong	
Factory	USB0_USB0RXHUBADDR6	0xcd	Memory	0x400500b6	1	readWrite	strong	
Factory	USB0_USB0RXHUBPORT6	0xcd	Memory	0x400500b7	1	readWrite	strong	
Factory	USB0_USB0TXFUNCADDR7	0xcd	Memory	0x400500b8	1	readWrite	strong	
Factory	USB0_USB0TXHUBADDR7	0xcd	Memory	0x400500ba	1	readWrite	strong	
Factory	USB0_USB0TXHUBPORT7	0xcd	Memory	0x400500bb	1	readWrite	strong	
Factory	USB0_USB0RXFUNCADDR7	0xcd	Memory	0x400500bc	1	readWrite	strong	
Factory	USB0_USB0RXHUBADDR7	0xcd	Memory	0x400500be	1	readWrite	strong	
Factory	USB0_USB0RXHUBPORT7	0xcd	Memory	0x400500bf	1	readWrite	strong	
Factory	USB0_USB0CSRL0	0xcd	Memory	0x40050102	1	writeOnly	strong	
Factory	USB0_USB0USB0CSRL0_conflict3_USB0_ALT	0xcd	Memory	0x40050102	1	writeOnly	strong	
Factory	USB0_USB0CSRH0	0xcd	Memory	0x40050103	1	writeOnly	strong	
Factory	USB0_USB0COUNT0	0xcd	Memory	0x40050108	1	readWrite	strong	
Factory	USB0_USB0TYPE0	0xcd	Memory	0x4005010a	1	readWrite	strong	
Factory	USB0_USB0NAKLMT	0xcd	Memory	0x4005010b	1	readWrite	strong	
Factory	USB0_USB0TXMAXP1	0xcdcd	Memory	0x40050110	2	readWrite	strong	
Factory	USB0_USB0TXCSRL1	0xcd	Memory	0x40050112	1	readWrite	strong	
Factory	USB0_USB0USB0TXCSRL1_conflict4_USB0_ALT	0xcd	Memory	0x40050112	1	readWrite	strong	
Factory	USB0_USB0TXCSRH1	0xcd	Memory	0x40050113	1	readWrite	strong	
Factory	USB0_USB0RXMAXP1	0xcdcd	Memory	0x40050114	2	readWrite	strong	
Factory	USB0_USB0RXCSRL1	0xcd	Memory	0x40050116	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRL1_conflict5_USB0_ALT	0xcd	Memory	0x40050116	1	readWrite	strong	
Factory	USB0_USB0RXCSRH1	0xcd	Memory	0x40050117	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRH1_conflict6_USB0_ALT	0xcd	Memory	0x40050117	1	readWrite	strong	
Factory	USB0_USB0RXCOUNT1	0xcdcd	Memory	0x40050118	2	readWrite	strong	
Factory	USB0_USB0TXTYPE1	0xcd	Memory	0x4005011a	1	readWrite	strong	
Factory	USB0_USB0TXINTERVAL1	0xcd	Memory	0x4005011b	1	readWrite	strong	
Factory	USB0_USB0USB0TXINTERVAL1_conflict7_USB0_ALT	0xcd	Memory	0x4005011b	1	readWrite	strong	
Factory	USB0_USB0RXTYPE1	0xcd	Memory	0x4005011c	1	readWrite	strong	
Factory	USB0_USB0RXINTERVAL1	0xcd	Memory	0x4005011d	1	readWrite	strong	
Factory	USB0_USB0USB0RXINTERVAL1_conflict8_USB0_ALT	0xcd	Memory	0x4005011d	1	readWrite	strong	
Factory	USB0_USB0TXMAXP2	0xcdcd	Memory	0x40050120	2	readWrite	strong	
Factory	USB0_USB0TXCSRL2	0xcd	Memory	0x40050122	1	readWrite	strong	
Factory	USB0_USB0USB0TXCSRL2_conflict9_USB0_ALT	0xcd	Memory	0x40050122	1	readWrite	strong	
Factory	USB0_USB0TXCSRH2	0xcd	Memory	0x40050123	1	readWrite	strong	
Factory	USB0_USB0RXMAXP2	0xcdcd	Memory	0x40050124	2	readWrite	strong	
Factory	USB0_USB0RXCSRL2	0xcd	Memory	0x40050126	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRL2_conflict10_USB0_ALT	0xcd	Memory	0x40050126	1	readWrite	strong	
Factory	USB0_USB0RXCSRH2	0xcd	Memory	0x40050127	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRH2_conflict11_USB0_ALT	0xcd	Memory	0x40050127	1	readWrite	strong	
Factory	USB0_USB0RXCOUNT2	0xcdcd	Memory	0x40050128	2	readWrite	strong	
Factory	USB0_USB0TXTYPE2	0xcd	Memory	0x4005012a	1	readWrite	strong	
Factory	USB0_USB0TXINTERVAL2	0xcd	Memory	0x4005012b	1	readWrite	strong	
Factory	USB0_USB0USB0TXINTERVAL2_conflict12_USB0_ALT	0xcd	Memory	0x4005012b	1	readWrite	strong	
Factory	USB0_USB0RXTYPE2	0xcd	Memory	0x4005012c	1	readWrite	strong	
Factory	USB0_USB0RXINTERVAL2	0xcd	Memory	0x4005012d	1	readWrite	strong	
Factory	USB0_USB0USB0RXINTERVAL2_conflict13_USB0_ALT	0xcd	Memory	0x4005012d	1	readWrite	strong	
Factory	USB0_USB0TXMAXP3	0xcdcd	Memory	0x40050130	2	readWrite	strong	
Factory	USB0_USB0TXCSRL3	0xcd	Memory	0x40050132	1	readWrite	strong	
Factory	USB0_USB0USB0TXCSRL3_conflict14_USB0_ALT	0xcd	Memory	0x40050132	1	readWrite	strong	
Factory	USB0_USB0TXCSRH3	0xcd	Memory	0x40050133	1	readWrite	strong	
Factory	USB0_USB0RXMAXP3	0xcdcd	Memory	0x40050134	2	readWrite	strong	
Factory	USB0_USB0RXCSRL3	0xcd	Memory	0x40050136	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRL3_conflict15_USB0_ALT	0xcd	Memory	0x40050136	1	readWrite	strong	
Factory	USB0_USB0RXCSRH3	0xcd	Memory	0x40050137	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRH3_conflict16_USB0_ALT	0xcd	Memory	0x40050137	1	readWrite	strong	
Factory	USB0_USB0RXCOUNT3	0xcdcd	Memory	0x40050138	2	readWrite	strong	
Factory	USB0_USB0TXTYPE3	0xcd	Memory	0x4005013a	1	readWrite	strong	
Factory	USB0_USB0TXINTERVAL3	0xcd	Memory	0x4005013b	1	readWrite	strong	
Factory	USB0_USB0USB0TXINTERVAL3_conflict17_USB0_ALT	0xcd	Memory	0x4005013b	1	readWrite	strong	
Factory	USB0_USB0RXTYPE3	0xcd	Memory	0x4005013c	1	readWrite	strong	
Factory	USB0_USB0RXINTERVAL3	0xcd	Memory	0x4005013d	1	readWrite	strong	
Factory	USB0_USB0USB0RXINTERVAL3_conflict18_USB0_ALT	0xcd	Memory	0x4005013d	1	readWrite	strong	
Factory	USB0_USB0TXMAXP4	0xcdcd	Memory	0x40050140	2	readWrite	strong	
Factory	USB0_USB0TXCSRL4	0xcd	Memory	0x40050142	1	readWrite	strong	
Factory	USB0_USB0USB0TXCSRL4_conflict19_USB0_ALT	0xcd	Memory	0x40050142	1	readWrite	strong	
Factory	USB0_USB0TXCSRH4	0xcd	Memory	0x40050143	1	readWrite	strong	
Factory	USB0_USB0RXMAXP4	0xcdcd	Memory	0x40050144	2	readWrite	strong	
Factory	USB0_USB0RXCSRL4	0xcd	Memory	0x40050146	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRL4_conflict20_USB0_ALT	0xcd	Memory	0x40050146	1	readWrite	strong	
Factory	USB0_USB0RXCSRH4	0xcd	Memory	0x40050147	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRH4_conflict21_USB0_ALT	0xcd	Memory	0x40050147	1	readWrite	strong	
Factory	USB0_USB0RXCOUNT4	0xcdcd	Memory	0x40050148	2	readWrite	strong	
Factory	USB0_USB0TXTYPE4	0xcd	Memory	0x4005014a	1	readWrite	strong	
Factory	USB0_USB0TXINTERVAL4	0xcd	Memory	0x4005014b	1	readWrite	strong	
Factory	USB0_USB0USB0TXINTERVAL4_conflict22_USB0_ALT	0xcd	Memory	0x4005014b	1	readWrite	strong	
Factory	USB0_USB0RXTYPE4	0xcd	Memory	0x4005014c	1	readWrite	strong	
Factory	USB0_USB0RXINTERVAL4	0xcd	Memory	0x4005014d	1	readWrite	strong	
Factory	USB0_USB0USB0RXINTERVAL4_conflict23_USB0_ALT	0xcd	Memory	0x4005014d	1	readWrite	strong	
Factory	USB0_USB0TXMAXP5	0xcdcd	Memory	0x40050150	2	readWrite	strong	
Factory	USB0_USB0TXCSRL5	0xcd	Memory	0x40050152	1	readWrite	strong	
Factory	USB0_USB0USB0TXCSRL5_conflict24_USB0_ALT	0xcd	Memory	0x40050152	1	readWrite	strong	
Factory	USB0_USB0TXCSRH5	0xcd	Memory	0x40050153	1	readWrite	strong	
Factory	USB0_USB0RXMAXP5	0xcdcd	Memory	0x40050154	2	readWrite	strong	
Factory	USB0_USB0RXCSRL5	0xcd	Memory	0x40050156	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRL5_conflict25_USB0_ALT	0xcd	Memory	0x40050156	1	readWrite	strong	
Factory	USB0_USB0RXCSRH5	0xcd	Memory	0x40050157	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRH5_conflict26_USB0_ALT	0xcd	Memory	0x40050157	1	readWrite	strong	
Factory	USB0_USB0RXCOUNT5	0xcdcd	Memory	0x40050158	2	readWrite	strong	
Factory	USB0_USB0TXTYPE5	0xcd	Memory	0x4005015a	1	readWrite	strong	
Factory	USB0_USB0TXINTERVAL5	0xcd	Memory	0x4005015b	1	readWrite	strong	
Factory	USB0_USB0USB0TXINTERVAL5_conflict27_USB0_ALT	0xcd	Memory	0x4005015b	1	readWrite	strong	
Factory	USB0_USB0RXTYPE5	0xcd	Memory	0x4005015c	1	readWrite	strong	
Factory	USB0_USB0RXINTERVAL5	0xcd	Memory	0x4005015d	1	readWrite	strong	
Factory	USB0_USB0USB0RXINTERVAL5_conflict28_USB0_ALT	0xcd	Memory	0x4005015d	1	readWrite	strong	
Factory	USB0_USB0TXMAXP6	0xcdcd	Memory	0x40050160	2	readWrite	strong	
Factory	USB0_USB0TXCSRL6	0xcd	Memory	0x40050162	1	readWrite	strong	
Factory	USB0_USB0USB0TXCSRL6_conflict29_USB0_ALT	0xcd	Memory	0x40050162	1	readWrite	strong	
Factory	USB0_USB0TXCSRH6	0xcd	Memory	0x40050163	1	readWrite	strong	
Factory	USB0_USB0RXMAXP6	0xcdcd	Memory	0x40050164	2	readWrite	strong	
Factory	USB0_USB0RXCSRL6	0xcd	Memory	0x40050166	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRL6_conflict30_USB0_ALT	0xcd	Memory	0x40050166	1	readWrite	strong	
Factory	USB0_USB0RXCSRH6	0xcd	Memory	0x40050167	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRH6_conflict31_USB0_ALT	0xcd	Memory	0x40050167	1	readWrite	strong	
Factory	USB0_USB0RXCOUNT6	0xcdcd	Memory	0x40050168	2	readWrite	strong	
Factory	USB0_USB0TXTYPE6	0xcd	Memory	0x4005016a	1	readWrite	strong	
Factory	USB0_USB0TXINTERVAL6	0xcd	Memory	0x4005016b	1	readWrite	strong	
Factory	USB0_USB0USB0TXINTERVAL6_conflict32_USB0_ALT	0xcd	Memory	0x4005016b	1	readWrite	strong	
Factory	USB0_USB0RXTYPE6	0xcd	Memory	0x4005016c	1	readWrite	strong	
Factory	USB0_USB0RXINTERVAL6	0xcd	Memory	0x4005016d	1	readWrite	strong	
Factory	USB0_USB0USB0RXINTERVAL6_conflict33_USB0_ALT	0xcd	Memory	0x4005016d	1	readWrite	strong	
Factory	USB0_USB0TXMAXP7	0xcdcd	Memory	0x40050170	2	readWrite	strong	
Factory	USB0_USB0TXCSRL7	0xcd	Memory	0x40050172	1	readWrite	strong	
Factory	USB0_USB0USB0TXCSRL7_conflict34_USB0_ALT	0xcd	Memory	0x40050172	1	readWrite	strong	
Factory	USB0_USB0TXCSRH7	0xcd	Memory	0x40050173	1	readWrite	strong	
Factory	USB0_USB0RXMAXP7	0xcdcd	Memory	0x40050174	2	readWrite	strong	
Factory	USB0_USB0RXCSRL7	0xcd	Memory	0x40050176	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRL7_conflict35_USB0_ALT	0xcd	Memory	0x40050176	1	readWrite	strong	
Factory	USB0_USB0RXCSRH7	0xcd	Memory	0x40050177	1	readWrite	strong	
Factory	USB0_USB0USB0RXCSRH7_conflict36_USB0_ALT	0xcd	Memory	0x40050177	1	readWrite	strong	
Factory	USB0_USB0RXCOUNT7	0xcdcd	Memory	0x40050178	2	readWrite	strong	
Factory	USB0_USB0TXTYPE7	0xcd	Memory	0x4005017a	1	readWrite	strong	
Factory	USB0_USB0TXINTERVAL7	0xcd	Memory	0x4005017b	1	readWrite	strong	
Factory	USB0_USB0USB0TXINTERVAL7_conflict37_USB0_ALT	0xcd	Memory	0x4005017b	1	readWrite	strong	
Factory	USB0_USB0RXTYPE7	0xcd	Memory	0x4005017c	1	readWrite	strong	
Factory	USB0_USB0RXINTERVAL7	0xcd	Memory	0x4005017d	1	readWrite	strong	
Factory	USB0_USB0USB0RXINTERVAL7_conflict38_USB0_ALT	0xcd	Memory	0x4005017d	1	readWrite	strong	
Factory	USB0_USB0RQPKTCOUNT1	0xcdcd	Memory	0x40050304	2	readWrite	strong	
Factory	USB0_USB0RQPKTCOUNT2	0xcdcd	Memory	0x40050308	2	readWrite	strong	
Factory	USB0_USB0RQPKTCOUNT3	0xcdcd	Memory	0x4005030c	2	readWrite	strong	
Factory	USB0_USB0RQPKTCOUNT4	0xcdcd	Memory	0x40050310	2	readWrite	strong	
Factory	USB0_USB0RQPKTCOUNT5	0xcdcd	Memory	0x40050314	2	readWrite	strong	
Factory	USB0_USB0RQPKTCOUNT6	0xcdcd	Memory	0x40050318	2	readWrite	strong	
Factory	USB0_USB0RQPKTCOUNT7	0xcdcd	Memory	0x4005031c	2	readWrite	strong	
Factory	USB0_USB0RXDPKTBUFDIS	0xcdcd	Memory	0x40050340	2	readWrite	strong	
Factory	USB0_USB0TXDPKTBUFDIS	0xcdcd	Memory	0x40050342	2	readWrite	strong	
Factory	USB0_USB0EPC	0xcdcdcdcd	Memory	0x40050400	4	readWrite	strong	
Factory	USB0_USB0EPCRIS	0xcdcdcdcd	Memory	0x40050404	4	readWrite	strong	
Factory	USB0_USB0EPCIM	0xcdcdcdcd	Memory	0x40050408	4	readWrite	strong	
Factory	USB0_USB0EPCISC	0xcdcdcdcd	Memory	0x4005040c	4	readWrite	strong	
Factory	USB0_USB0DRRIS	0xcdcdcdcd	Memory	0x40050410	4	readWrite	strong	
Factory	USB0_USB0DRIM	0xcdcdcdcd	Memory	0x40050414	4	readWrite	strong	
Factory	USB0_USB0DRISC	0xcdcdcdcd	Memory	0x40050418	4	writeOnly	strong	
Factory	USB0_USB0GPCS	0xcdcdcdcd	Memory	0x4005041c	4	readWrite	strong	
Factory	USB0_USB0VDC	0xcdcdcdcd	Memory	0x40050430	4	readWrite	strong	
Factory	USB0_USB0VDCRIS	0xcdcdcdcd	Memory	0x40050434	4	readWrite	strong	
Factory	USB0_USB0VDCIM	0xcdcdcdcd	Memory	0x40050438	4	readWrite	strong	
Factory	USB0_USB0VDCISC	0xcdcdcdcd	Memory	0x4005043c	4	readWrite	strong	
Factory	USB0_USB0IDVRIS	0xcdcdcdcd	Memory	0x40050444	4	readWrite	strong	
Factory	USB0_USB0IDVIM	0xcdcdcdcd	Memory	0x40050448	4	readWrite	strong	
Factory	USB0_USB0IDVISC	0xcdcdcdcd	Memory	0x4005044c	4	readWrite	strong	
Factory	USB0_USB0DMASEL	0xcdcdcdcd	Memory	0x40050450	4	readWrite	strong	
Factory	USB0_USB0PP	0xcdcdcdcd	Memory	0x40050fc0	4	readWrite	strong	
Factory	GPIOA_AHBDATA	0xcdcdcdcd	Memory	0x400583fc	4	readWrite	strong	
Factory	GPIOA_AHBDIR	0xcdcdcdcd	Memory	0x40058400	4	readWrite	strong	
Factory	GPIOA_AHBIS	0xcdcdcdcd	Memory	0x40058404	4	readWrite	strong	
Factory	GPIOA_AHBIBE	0xcdcdcdcd	Memory	0x40058408	4	readWrite	strong	
Factory	GPIOA_AHBIEV	0xcdcdcdcd	Memory	0x4005840c	4	readWrite	strong	
Factory	GPIOA_AHBIM	0xcdcdcdcd	Memory	0x40058410	4	readWrite	strong	
Factory	GPIOA_AHBRIS	0xcdcdcdcd	Memory	0x40058414	4	readWrite	strong	
Factory	GPIOA_AHBMIS	0xcdcdcdcd	Memory	0x40058418	4	readWrite	strong	
Factory	GPIOA_AHBICR	0xcdcdcdcd	Memory	0x4005841c	4	writeOnly	strong	
Factory	GPIOA_AHBAFSEL	0xcdcdcdcd	Memory	0x40058420	4	readWrite	strong	
Factory	GPIOA_AHBDR2R	0xcdcdcdcd	Memory	0x40058500	4	readWrite	strong	
Factory	GPIOA_AHBDR4R	0xcdcdcdcd	Memory	0x40058504	4	readWrite	strong	
Factory	GPIOA_AHBDR8R	0xcdcdcdcd	Memory	0x40058508	4	readWrite	strong	
Factory	GPIOA_AHBODR	0xcdcdcdcd	Memory	0x4005850c	4	readWrite	strong	
Factory	GPIOA_AHBPUR	0xcdcdcdcd	Memory	0x40058510	4	readWrite	strong	
Factory	GPIOA_AHBPDR	0xcdcdcdcd	Memory	0x40058514	4	readWrite	strong	
Factory	GPIOA_AHBSLR	0xcdcdcdcd	Memory	0x40058518	4	readWrite	strong	
Factory	GPIOA_AHBDEN	0xcdcdcdcd	Memory	0x4005851c	4	readWrite	strong	
Factory	GPIOA_AHBLOCK	0xcdcdcdcd	Memory	0x40058520	4	readWrite	strong	
Factory	GPIOA_AHBCR	0xcdcdcdcd	Memory	0x40058524	4	readOnly	strong	
Factory	GPIOA_AHBAMSEL	0xcdcdcdcd	Memory	0x40058528	4	readWrite	strong	
Factory	GPIOA_AHBPCTL	0xcdcdcdcd	Memory	0x4005852c	4	readWrite	strong	
Factory	GPIOA_AHBADCCTL	0xcdcdcdcd	Memory	0x40058530	4	readWrite	strong	
Factory	GPIOA_AHBDMACTL	0xcdcdcdcd	Memory	0x40058534	4	readWrite	strong	
Factory	GPIOB_AHBDATA	0xcdcdcdcd	Memory	0x400593fc	4	readWrite	strong	
Factory	GPIOB_AHBDIR	0xcdcdcdcd	Memory	0x40059400	4	readWrite	strong	
Factory	GPIOB_AHBIS	0xcdcdcdcd	Memory	0x40059404	4	readWrite	strong	
Factory	GPIOB_AHBIBE	0xcdcdcdcd	Memory	0x40059408	4	readWrite	strong	
Factory	GPIOB_AHBIEV	0xcdcdcdcd	Memory	0x4005940c	4	readWrite	strong	
Factory	GPIOB_AHBIM	0xcdcdcdcd	Memory	0x40059410	4	readWrite	strong	
Factory	GPIOB_AHBRIS	0xcdcdcdcd	Memory	0x40059414	4	readWrite	strong	
Factory	GPIOB_AHBMIS	0xcdcdcdcd	Memory	0x40059418	4	readWrite	strong	
Factory	GPIOB_AHBICR	0xcdcdcdcd	Memory	0x4005941c	4	writeOnly	strong	
Factory	GPIOB_AHBAFSEL	0xcdcdcdcd	Memory	0x40059420	4	readWrite	strong	
Factory	GPIOB_AHBDR2R	0xcdcdcdcd	Memory	0x40059500	4	readWrite	strong	
Factory	GPIOB_AHBDR4R	0xcdcdcdcd	Memory	0x40059504	4	readWrite	strong	
Factory	GPIOB_AHBDR8R	0xcdcdcdcd	Memory	0x40059508	4	readWrite	strong	
